ID,Study,ref,Pulish,Author,Country,condition,Climatetype,Year,Duration,La,LA,Long,MAP,MAT,Biome,ecosystem,Fertilizer,Treat,n,area1,pH1,TC1,TN1,C,N,P,K,pH,cpH,moisture,SOM,TOC,tTOC,TN,tTN,CN,NH4,NO3,AP,AK,Total,Totalsd,PP,PPsd,Ba,Basd,Fu,Fusd,Om,Omsd,H,Hsd,MI,MIsd,EI,EIsd,SI,SIsd,CI,CIsd,PPI,PPIsd,SP,SPsd,Total1,Totalsd1,PP1,PPsd1,Ba1,Basd1,Fu1,Fusd1,Om1,Omsd1,H1,Hsd1,MI1,MIsd1,EI1,EIsd1,SI1,SIsd1,CI1,CIsd1,PPI1,PPIsd1,SP1,SPsd1,RRTotal,RRPP,RRBa,RRFu,RROm,RRH,RRMI,RREI,RRSI,RRCI,RRPPI,RRSP
115,4,a115,2023,Liji Wu,China,A,sub,11,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,106.56,NA,6.16,-0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092.592593,351.8518519,97.8,24.2,877,193,96.2,95.8,30,11.1,2.33,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,155,1077.777778,625.9259259,86.7,44.3,649,316,125,135,26.7,17.7,2.4,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,147,0.013652089,0.120470693,0.301074276,-0.26188438,0.116533816,-0.02960047,NA,NA,NA,NA,NA,0.299405536
115,5,a115,2023,Liji Wu,China,A,sub,11,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,213.12,NA,5.8,-0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,518.5185185,91.1,68.9,754,356,115,87,21.1,8.9,2.37,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,114,1177.777778,266.6666667,86.7,44.3,649,316,125,135,26.7,17.7,2.4,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,147,-0.163629424,0.04950392,0.149959651,-0.083381609,-0.235390525,-0.012578782,NA,NA,NA,NA,NA,0.326993493
115,6,a115,2023,Liji Wu,China,A,sub,18,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,13.32,NA,5.98,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962.962963,296.2962963,80,38,667,228,260,221,33.3,28.9,2.24,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,40,1111.111111,537.037037,97.8,6.2,772,368,394,193,21.1,15.6,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,131,-0.143100844,-0.200897942,-0.146194504,-0.415669278,0.456284357,0.059787918,NA,NA,NA,NA,NA,0.062177245
115,7,a115,2023,Liji Wu,China,A,sub,18,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,26.64,NA,6,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.2222222,759.2592593,104,34,702,280,183,144,23.3,7.8,2.18,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,61,1211.111111,48.14814815,97.8,6.2,772,368,394,193,21.1,15.6,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,131,-0.516960612,0.061466322,-0.095051146,-0.766864756,0.09918032,0.032636929,NA,NA,NA,NA,NA,0.090151097
115,8,a115,2023,Liji Wu,China,A,sub,18,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,53.28,NA,5.63,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.4814815,462.962963,91.1,35.9,737,513,260,163,14.4,37.8,2.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,192,1311.111111,170.3703704,97.8,6.2,772,368,394,193,21.1,15.6,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,131,-0.289567087,-0.070966773,-0.046396658,-0.415669278,-0.382044834,-0.004750603,NA,NA,NA,NA,NA,0.130697191
115,9,a115,2023,Liji Wu,China,A,sub,18,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,106.56,NA,5.53,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.703704,370.3703704,82.2,48.8,754,386,154,86,20,50,2.04,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,245,1411.111111,33.33333333,97.8,6.2,772,368,394,193,21.1,15.6,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,131,-0.158974193,-0.173769275,-0.023592182,-0.939398307,-0.053540767,-0.03373814,NA,NA,NA,NA,NA,0.182321557
115,10,a115,2023,Liji Wu,China,A,sub,18,Long,43.3,43.3,116,322,0.9,grassland,S,IF,IFS,9,NA,NA,NA,NA,NA,66.6,213.12,NA,5.27,-0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.3703704,870.3703704,48.9,15.5,596,299,394,337,8.89,8.91,1.81,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,240,1511.111111,62.96296296,97.8,6.2,772,368,394,193,21.1,15.6,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,131,-0.55168166,-0.693147181,-0.258743883,0,-0.864345991,-0.153361102,NA,NA,NA,NA,NA,0.360441427
116,1,a116,2022,Martin Ewald,Germany,E,atemp,2,aShort,52.5,52.5,-12.9,407,11.63,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2170,250,400,NA,1260,NA,480,NA,80,NA,NA,NA,2.1,0.1,NA,NA,NA,NA,33.8,19.3,2.7,0.1,NA,NA,1640,250,320,NA,960,NA,300,NA,10,NA,NA,NA,1.9,0.1,NA,NA,NA,NA,30.2,19.3,2.4,0.3,NA,NA,0.280030926,0.223143551,0.271933715,0.470003629,2.079441542,NA,0.100083459,NA,NA,0.112618878,0.117783036,NA
116,2,a116,2022,Martin Ewald,Germany,E,atemp,2,aShort,52.5,52.5,-12.9,407,11.63,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470,500,440,NA,790,NA,360,NA,50,NA,NA,NA,2,0.1,NA,NA,NA,NA,33.8,20.4,2.8,0.2,NA,NA,1370,680,360,NA,740,NA,230,NA,40,NA,NA,NA,1.9,0.2,NA,NA,NA,NA,15.7,6.8,2.6,0.4,NA,NA,0.070451661,0.200670695,0.065382759,0.448024723,0.223143551,NA,0.051293294,NA,NA,0.76680009,0.074107972,NA
116,3,a116,2022,Martin Ewald,Germany,E,atemp,2,aShort,52.5,52.5,-12.9,407,11.63,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880,980,330,NA,1150,NA,410,NA,30,NA,NA,NA,2,0.2,NA,NA,NA,NA,26,16.9,2.7,0.1,NA,NA,1450,340,310,NA,1010,NA,120,NA,10,NA,NA,NA,19,0.1,NA,NA,NA,NA,16.1,8.1,2.6,2,NA,NA,0.25970822,0.062520357,0.129811612,1.228665417,1.098612289,NA,-2.251291799,NA,NA,0.479277266,0.037740328,NA
117,1,a117,2024,Chuanxiong Huang,China,A,sub,17,Long,31.26666667,31.26666667,105.45,949,16.6,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,150,90,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,165,258.123,NA,154.75,NA,75.518,NA,130.609,NA,1.83,0.24,2.81,0.24,23.6,2.8,66.7,10,54.7,2.5,2.9,0.07,5110,110,457,115,109.223,NA,83.631,NA,12.796,NA,251.35,NA,2,0.11,4.07,0.27,23.6,4.6,93.3,2.3,55,2.5,2.93,0.04,672,37,0.303421882,0.860044552,0.615396647,1.775238416,-0.654638263,-0.088831214,-0.370458516,0,-0.335615155,-0.005469476,-0.010291686,2.028696343
117,2,a117,2024,Chuanxiong Huang,China,A,sub,17,Long,31.26666667,31.26666667,105.45,949,16.6,cropland,A,OF,OFA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,197,335.912,NA,140.892,NA,35.82,NA,283.376,NA,1.89,0.13,3.42,0.34,31.8,4.6,83.3,5.6,50.4,2.4,2.97,0.1,685,110,457,115,109.223,NA,83.631,NA,12.796,NA,251.35,NA,2,0.11,4.07,0.27,23.6,4.6,93.3,2.3,55,2.5,2.93,0.04,672,37,0.554915795,1.123457557,0.521579375,1.029373775,0.119928248,-0.056570351,-0.174002448,0.298219578,-0.113371559,-0.08734201,0.01355953,0.019418086
117,3,a117,2024,Chuanxiong Huang,China,A,sub,17,Long,31.26666667,31.26666667,105.45,949,16.6,cropland,A,OF,OFA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,143,400.525,NA,195.175,NA,41.625,NA,287.675,NA,2.02,0.18,3.29,0.24,15.5,3.6,78.9,11.1,47.5,4.9,2.93,0.04,689,270,457,115,109.223,NA,83.631,NA,12.796,NA,251.35,NA,2,0.11,4.07,0.27,23.6,4.6,93.3,2.3,55,2.5,2.93,0.04,672,37,0.705110347,1.299384523,0.847482327,1.179568326,0.134984981,0.009950331,-0.212755435,-0.420406688,-0.16763888,-0.146603474,0,0.025058259
117,4,a117,2024,Chuanxiong Huang,China,A,sub,17,Long,31.26666667,31.26666667,105.45,949,16.6,cropland,A,OF,OFA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,185,160.308,NA,120.231,NA,76.869,NA,299.592,NA,2.35,0.08,3.05,0.27,38.2,10,83.3,4.5,45.9,1.1,2.83,0.07,682,150,457,115,109.223,NA,83.631,NA,12.796,NA,251.35,NA,2,0.11,4.07,0.27,23.6,4.6,93.3,2.3,55,2.5,2.93,0.04,672,37,0.363000628,0.383705301,0.363000628,1.792970052,0.175575159,0.161268148,-0.288501409,0.481588804,-0.113371559,-0.180868068,-0.034725711,0.016018649
118,1,a118,2022,Jiachen Wang1,China,A,sub,1,aShort,28.63,28.63,113.25,1000,17.4,shrubwood,S,IF,IFS,5,NA,4.77,13.7,0.65,NA,84,NA,NA,4.51,NA,NA,NA,15.46,NA,0.92,NA,17.47,9.69,21.69,NA,NA,660,34,81.3,46.7,403,41,176,38,119,NA,1.88,0.24,NA,NA,29.2,3.4,54,9.4,NA,NA,NA,NA,NA,NA,747,34,36.5,22.9,653,28,171,18,100,25,1.85,0.17,NA,NA,30.9,5.6,49.5,7.9,NA,NA,NA,NA,NA,NA,-0.12382535,0.800833756,-0.482640567,0.028820439,0.173953307,0.016086138,NA,-0.056587475,0.087011377,NA,NA,NA
118,2,a118,2023,Jiachen Wang2,China,A,sub,1,aShort,28.63,28.63,113.25,1000,17.4,shrubwood,S,IF,IFS,5,NA,4.77,13.7,0.65,NA,168,NA,NA,4.74,NA,NA,NA,14.56,NA,3.54,NA,4.22,24.74,32.49,NA,NA,729,35,117,33,361,56,171,35,142,NA,2.08,0.19,NA,NA,44.9,3.4,59.9,6.4,NA,NA,NA,NA,NA,NA,747,34,36.5,22.9,653,28,171,18,100,25,1.85,0.17,NA,NA,30.9,5.6,49.5,7.9,NA,NA,NA,NA,NA,NA,-0.024391453,1.164861674,-0.592699171,0,0.350656872,0.117182255,NA,0.373681611,0.190703836,NA,NA,NA
119,1,a119,2023,Chunlin Li,China,A,sub,4,bMiddle,42.41666667,42.41666667,129.8166667,560,4.2,cropland,A,IF,IFA,3,NA,5.41,NA,NA,NA,NA,NA,NA,5.04,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5,15.1,32.55525,NA,12.94475,NA,0,NA,0,NA,2.38,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2,21.2,58.08016,NA,4.92912,NA,2.19072,NA,0,NA,1.73,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.359747143,-0.578885479,0.965529827,NA,NA,0.318979079,NA,NA,NA,NA,NA,NA
119,2,a119,2023,Chunlin Li,China,A,sub,3,bMiddle,43.63333333,43.63333333,126.4166667,560,4.2,cropland,A,IF,IFA,3,NA,5.26,NA,NA,NA,NA,NA,NA,4.89,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,21,96.69,NA,2.94,NA,0.37,NA,0,NA,2.12,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1,15.9,80.70236,NA,0.42891,NA,2.97714,NA,0,NA,2.26,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173163619,0.180742166,1.924917754,-2.085215381,NA,-0.063948725,NA,NA,NA,NA,NA,NA
119,3,a119,2023,Chunlin Li,China,A,sub,3,bMiddle,44.48333333,44.48333333,126.8333333,560,4.2,cropland,A,IF,IFA,3,NA,5.25,NA,NA,NA,NA,NA,NA,4.78,-0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,57,112.319,NA,5.423,NA,50.558,NA,1.7,NA,2.19,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,67,134.115,NA,14.94,NA,0.96,NA,0,NA,2.11,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125163143,-0.177354604,-1.013393012,3.963943187,NA,0.037213596,NA,NA,NA,NA,NA,NA
119,4,a119,2023,Chunlin Li,China,A,sub,13,Long,44.98333333,44.98333333,126.3,560,4.2,cropland,A,IF,IFA,3,NA,5.84,NA,NA,NA,NA,NA,NA,4.85,-0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,17.5,37.51254,NA,5.43582,NA,15.2191,NA,1.63254,NA,2.1,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,14,94.56,NA,22.896,NA,2.544,NA,0,NA,1.96,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.696486082,-0.924559277,-1.43795184,1.788813572,NA,0.068992871,NA,NA,NA,NA,NA,NA
119,5,a119,2023,Chunlin Li,China,A,sub,4,bMiddle,44.23333333,44.23333333,125.75,560,4.2,cropland,A,IF,IFA,3,NA,5.7,NA,NA,NA,NA,NA,NA,5.35,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6,8.4,52.19426,NA,4.8287,NA,31.57704,NA,0,NA,2.33,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,25,110.55,NA,20.1,NA,2.2378,NA,1.1122,NA,2.44,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413707942,-0.75049538,-1.426142535,2.646937034,NA,-0.046129772,NA,NA,NA,NA,NA,NA
119,6,a119,2023,Chunlin Li,China,A,sub,4,bMiddle,43.35,43.35,125.05,560,4.2,cropland,A,IF,IFA,3,NA,5.29,NA,NA,NA,NA,NA,NA,4.78,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,19,69.8148,NA,43.2222,NA,8.4993,NA,1.476,NA,2.23,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.9,15.1,24.80838,NA,51.90792,NA,8.01906,NA,9.16464,NA,2.53,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269953969,1.034664522,-0.183117128,0.058162599,-1.826016874,-0.126217717,NA,NA,NA,NA,NA,NA
119,7,a119,2023,Chunlin Li,China,A,sub,20,Long,44.56666667,44.56666667,125.1,560,4.2,cropland,A,IF,IFA,3,NA,7.94,NA,NA,NA,NA,NA,NA,7.88,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,22,95.64,NA,3.25,NA,0.2,NA,0.61,NA,1.16,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,40,95.1,NA,3.2,NA,0,NA,1.71,NA,1.3,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.056887374,0.005662173,0.015504187,NA,-1.030789692,-0.113944259,NA,NA,NA,NA,NA,NA
120,1,a120,2024,Seth McCullough,USA,N,sub,1,aShort,47.488,47.488,-117.594,50.5,10,grassland,S,OF,OFS,3,NA,5.76,4.27,NA,NA,NA,NA,NA,5.8,0.04,NA,4.50E+00,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214432925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2,a120,2024,Seth McCullough,USA,N,sub,1,aShort,47.488,47.488,-117.594,50.5,10,grassland,S,OF,OFS,3,NA,5.76,4.27,NA,NA,NA,NA,NA,6.49,0.73,NA,4.50E+00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602425668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1,a121,2024,Xuerong Ni ,China,A,sub,20,Long,47.43333333,47.43333333,126.7833333,550,1.5,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,13,19,7.9,27.6,3.7,64.5,6,23.9,NA,2.28,0.09,2.96,0.08,58.2,5,83,3,48.5,7.4,2.21,0.12,53.2,7.8,123,7,21.1,5.8,17.9,3.7,59.5,9.5,24.5,NA,2.21,0.1,3.31,0.11,52.6,5.6,89.4,3.8,53.9,5.8,1.98,0.02,72.4,7.7,0.093090423,-0.104834061,0.43301506,0.080688911,-0.024794659,0.031182927,-0.111758921,0.101169235,-0.074280074,-0.10556668,0.109895671,-0.308147903
121,2,a121,2024,Xuerong Ni ,China,A,sub,20,Long,47.43333333,47.43333333,126.7833333,550,1.5,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,6,10.7,4.9,58.9,10.1,38.5,11,23.9,NA,2.19,0.08,2.29,0.04,76.8,2.1,71.5,2.5,16.3,6.1,2.05,0.09,36.6,8,123,7,21.1,5.8,17.9,3.7,59.5,9.5,24.5,NA,2.21,0.1,3.31,0.11,52.6,5.6,89.4,3.8,53.9,5.8,1.98,0.02,72.4,7.7,0.070617567,-0.679029299,1.191040378,-0.435318071,-0.024794659,-0.009090972,-0.368396372,0.37848852,-0.223423232,-1.19596537,0.034742948,-0.682158059
121,3,a121,2024,Xuerong Ni ,China,A,sub,20,Long,47.43333333,47.43333333,126.7833333,550,1.5,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,8,8.1,1.78,78.2,17.4,69.5,9,22.2,NA,2.24E+00,0.12,2.33,0.17,61.1,5.2,57.9,10.6,37.6,11.2,2.1,0.11,48.4,7.7,123,7,21.1,5.8,17.9,3.7,59.5,9.5,24.5,NA,2.21,0.1,3.31,0.11,52.6,5.6,89.4,3.8,53.9,5.8,1.98,0.02,72.4,7.7,0.369599195,-0.957408979,1.474468935,0.15535044,-0.098580829,0.01348335,-0.351079922,0.149795746,-0.434403298,-0.360126428,0.0588405,-0.402706486
122,1,a122,2022,Segun O. OLADELE,Nigeria ,Af,tropical ,3,bMiddle,7.3333,7.3333,5.5,453.28,26.65,cropland,A,IF,IFA,4,NA,5,7.05,0.33,NA,NA,NA,NA,4.49,NA,NA,NA,10.22,NA,1.41,NA,7.25,NA,NA,11.26,1.04,450,32,356,21,156,9,21,3.2,16.1,1.6,2.09,NA,2.5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,25,108,7,37.1,3.2,8.06,3.24,8.06,3.24,2.1,NA,2.42,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418888128,1.192799504,1.436239038,0.957608881,0.691905715,-0.004773279,0.032523192,NA,NA,NA,NA,NA
122,2,a122,2022,Segun O. OLADELE,Nigeria ,Af,tropical ,3,bMiddle,7.3333,7.3333,5.5,453.28,26.65,cropland,A,OF,OFA,4,NA,5,7.05,0.33,NA,NA,NA,NA,6.73,NA,NA,NA,12.03,NA,1.88,NA,6.4,NA,NA,12.19,1.22,489,29,298,17,250,11,83.9,6.4,88.7,6.5,2.1,NA,2.36,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,25,108,7,37.1,3.2,8.06,3.24,8.06,3.24,2.1,NA,2.42,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502003035,1.014962259,1.907843948,2.342712057,2.398346333,0,-0.025105921,NA,NA,NA,NA,NA
122,3,a122,2022,Segun O. OLADELE,Nigeria ,Af,tropical ,3,bMiddle,7.3333,7.3333,5.5,453.28,26.65,cropland,A,OF,OFA,4,NA,5,7.05,0.33,NA,NA,NA,NA,6.39,NA,NA,NA,25.14,NA,2.62,NA,9.59,NA,NA,15.33,1.47,636,39,321,16,303,18,95.2,7.8,79,3.3,2.09,NA,2.3,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,25,108,7,37.1,3.2,8.06,3.24,8.06,3.24,2.1,NA,2.42,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764839109,1.089309896,2.100115836,2.469066385,2.282534296,-0.004773279,-0.050858417,NA,NA,NA,NA,NA
123,1,a123,2023,Qingqiu Zhou,China,A,sub,11,Long,26.5,26.5,117.7166667,1620,18.8,shrubwood,S,IF,IFS,12,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,36.1,4.6,5.32,1.19E+01,8.40E+00,2.65E+01,20.6,2.46,1.35,1.57E+00,2.00E-01,2.17E+00,1.03E-01,6.63E+01,3.2,50.3,7.7,45.1,6.1,2.28E+00,9.30E-01,NA,NA,90.2,47.8,24,16.2,39,25.4,18.3,10.7,5.79,4.81,1.73,0.09,2.011038961,0.207142857,76.3,11.1,76.3,5.1,27.4,19.3,3.29,0.08,NA,NA,-0.641299716,-1.651997527,-1.187023246,0.370243673,-0.855970942,-0.097045789,0.077331702,-0.140483041,-0.416667861,0.498339233,-0.366712122,NA
123,2,a123,2023,Qingqiu Zhou,China,A,sub,11,Long,26.5,26.5,117.7166667,1620,18.8,shrubwood,S,IF,IFS,12,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8,18.1,4.35,2.18,1.86E+01,9.40E+00,2.19E+01,5.9,3.41,1.99,1.70E+00,2.90E-01,2.21E+00,5.19E-02,5.84E+01,4.8,50.3,3.6,57.8,2.12E+01,2.04E+00,8.50E-01,NA,NA,90.2,47.8,24,16.2,39,25.4,1.83E+01,1.07E+01,5.79,4.81,1.73,0.09,2.011038961,0.207142857,76.3,11.1,76.3,5.1,27.4,19.3,3.29,0.08,NA,NA,-0.574133072,-1.707877985,-0.740400065,0.179585577,-0.52942,-0.017493157,0.092458788,-0.267357048,-0.416667861,0.746445762,-0.477937757,NA
123,3,a123,2023,Qingqiu Zhou,China,A,sub,11,Long,26.5,26.5,117.7166667,1620,18.8,shrubwood,S,IF,IFS,12,NA,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,4.9,0,0,2.46E+01,2.50E+00,2.18E+01,3.4,3.49,1.91,1.83E+00,9.00E-02,2.148701299,7.73E-02,6.32E+01,4.7,56.9,6.70E+00,3.91E+01,9.10E+00,1.28E+00,1.02E+00,NA,NA,90.2,47.8,24,16.2,39,25.4,1.83E+01,1.07E+01,5.79,4.81,1.73,0.09,2.011038961,0.207142857,76.3,11.1,76.3,5.1,27.4,19.3,3.29,0.08,NA,NA,-0.541216257,NA,-0.460815203,0.17500891,-0.506230555,0.056194558,0.066212128,-0.188368637,-0.293377597,0.355579454,-0.944027487,NA
124,1,a124,2023,Sariaka?Raharijaona,France,E,atemp,4,bMiddle,-19.08333333,19.08333333,-47.41666667,1350,18,cropland,A,IF,IFA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,193,24.7,14.3,38.3,22.3,23.1,5.6,23.1,5.6,1.63,0.04,2.11,0.04,4.72E+01,NA,2.08E+01,NA,NA,NA,2.94,0.2,NA,NA,2770,290,64.6,29.4,199,73,162,11,162,11,1.8,0.05,2.21,0.12,47.8,NA,33.7,NA,NA,NA,2.63,0.2,NA,NA,-1.589776868,-0.961411167,-1.647854929,-1.947763718,-1.947763718,-0.09920665,-0.046304568,-0.012631747,-0.482544851,NA,0.111425735,NA
124,2,a124,2023,Sariaka?Raharijaona,France,E,atemp,4,bMiddle,-19.08333333,19.08333333,-47.41666667,1350,18,cropland,A,OF,OFA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,102,19.9,4.7,61.3,18.8,25.1,4.7,25.1,4.7,2.13,0.12,2.7,0.2,4.70E+01,NA,6.52E+01,NA,NA,NA,3.17,0.2,NA,NA,2770,290,64.6,29.4,199,73,162,11,162,11,1.8,0.05,2.21,0.12,47.8,NA,33.7,NA,NA,NA,2.63,0.2,NA,NA,-1.519722613,-1.177494679,-1.177524982,-1.864728489,-1.864728489,0.168335315,0.200259257,-0.016878038,0.659961632,NA,0.186747742,NA
124,3,a124,2023,Sariaka?Raharijaona,France,E,atemp,4,bMiddle,-19.08333333,19.08333333,-47.41666667,1350,18,cropland,A,OF,OFA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,83,17,4.8,58.8,10.4,22.2,4.5,22.2,4.5,1.95,0.05,2.21,0.05,4.61E+01,NA,3.65E+01,NA,NA,NA,3.51,0.32,NA,NA,2770,290,64.6,29.4,199,73,162,11,162,11,1.8,0.05,2.21,0.12,47.8,NA,33.7,NA,NA,NA,2.63,0.2,NA,NA,-1.63503346,-1.335001067,-1.21916297,-1.987504046,-1.987504046,0.080042708,0,-0.036212689,0.079814423,NA,0.288632191,NA
